"Titre court","Titre complet","Numéro de l'amendement","Partie de l'amendement","Sort de l'amendement","Désignation de l'article","Délibération","Auteur","Cosignataire(s)","Instance","Etape du texte","URL Dossier législatif","URL Texte référence","URL Amendement","URL Amendement format XML"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1374 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1374","I","Rejeté","Article 3","Première délibération","de Courson Charles","  M. Bataille et M. Castellani","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1374","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001374.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1463 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1463","I","Adopté","Article 3","Première délibération","Berger Jean-Didier","  M. Ray et Mme Corneloup","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1463","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001463.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1668 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1668","I","Tombé","Article 3","Première délibération","Grégoire Olivia","  M. Kasbarian, Mme Thevenot, M. Midy et Mme Colin-Oesterlé","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1668","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001668.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 764 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF764","I","Tombé","Article 3","Première délibération","Buffet Françoise",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF764","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000764.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 724 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF724","I","Tombé","Article 3","Première délibération","Sas Eva","  M. Amirshahi, Mme Arrighi, Mme Autain, Mme Balage El Mariky, Mme Belluco, M. Ben Cheikh, M. Biteau, M. Arnaud Bonnet, M. Nicolas Bonnet, Mme Chatelain, M. Corbière, M. Davi, M. Duplessy, M. Fournier, Mme Garin, M. Damien Girard, M. Gustave, Mme Catherine Hervieu, M. Iordanoff, Mme Laernoes, M. Lahais, M. Lucas-Lundy, Mme Ozenne, M. Peytavie, Mme Pochon, M. Raux, Mme Regol, M. Roumégas, Mme Sandrine Rousseau, M. Ruffin, Mme Sebaihi, Mme Simonnet, Mme Taillé-Polian, M. Tavernier, M. Thierry et Mme Voynet","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF724","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000724.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1243 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1243","I","Tombé","Article 3","Première délibération","Metzdorf Nicolas",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1243","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001243.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1733 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1733","I","Tombé","Article 3","Première délibération","Roy Sophie-Laurence","  Mme Alexandra Masson, Mme Delannoy, Mme Dogor-Such, M. de Lépinau, M. Tesson et M. Chenu","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1733","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001733.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 765 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF765","I","Tombé","Article 3","Première délibération","Buffet Françoise",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF765","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000765.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1803 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1803","I","Tombé","Article 3","Première délibération","Kasbarian Guillaume",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1803","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001803.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1373 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1373","I","Tombé","Article 3","Première délibération","de Courson Charles","  M. Bataille et M. Castellani","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1373","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001373.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1848 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1848","I","Tombé","Article 3","Première délibération","Juvin Philippe rapporteur général",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1848","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001848.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 512 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF512","I","Tombé","Article 3","Première délibération","Coquerel Éric",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF512","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000512.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1666 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1666","I","Tombé","Article 3","Première délibération","Grégoire Olivia","  M. Kasbarian, Mme Thevenot, Mme Le Grip et M. Midy","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1666","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001666.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1851 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1851","I","Tombé","Article 3","Première délibération","Juvin Philippe rapporteur général",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1851","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001851.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1512 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1512","I","Tombé","Article 3","Première délibération","Mattei Jean-Paul","  M. Mandon, Mme Mette et Mme Perrine Goulet","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1512","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001512.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 727 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF727","I","Tombé","Article 3","Première délibération","Sas Eva","  M. Amirshahi, Mme Arrighi, Mme Autain, Mme Balage El Mariky, Mme Belluco, M. Ben Cheikh, M. Biteau, M. Arnaud Bonnet, M. Nicolas Bonnet, Mme Chatelain, M. Corbière, M. Davi, M. Duplessy, M. Fournier, Mme Garin, M. Damien Girard, M. Gustave, Mme Catherine Hervieu, M. Iordanoff, Mme Laernoes, M. Lahais, M. Lucas-Lundy, Mme Ozenne, M. Peytavie, Mme Pochon, M. Raux, Mme Regol, M. Roumégas, Mme Sandrine Rousseau, M. Ruffin, Mme Sebaihi, Mme Simonnet, Mme Taillé-Polian, M. Tavernier, M. Thierry et Mme Voynet","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF727","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000727.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1664 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1664","I","Tombé","Article 3","Première délibération","Grégoire Olivia","  M. Kasbarian, Mme Thevenot, Mme Le Grip et M. Midy","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1664","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001664.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1850 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1850","I","Tombé","Article 3","Première délibération","Juvin Philippe rapporteur général",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1850","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001850.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1847 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1847","I","Tombé","Article 3","Première délibération","Juvin Philippe rapporteur général",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_Article_3","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1847","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001847.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 928 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF928","I","Rejeté","Après l'article 2","Première délibération","Feld Mathilde","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, Mme Manon Meunier, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF928","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000928.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 738 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF738","I","Non soutenu","Après l'article 2","Première délibération","Di Filippo Fabien",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF738","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000738.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 741 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF741","I","Non soutenu","Après l'article 2","Première délibération","Di Filippo Fabien",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF741","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000741.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 991 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF991","I","Adopté","Après l'article 2","Première délibération","Vigier Jean-Pierre",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF991","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000991.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1751 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1751","I","Adopté","Après l'article 2","Première délibération","Gérard Félicie","  M. Henriet, M. Jolivet et M. Plassard","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1751","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001751.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 360 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF360","I","Rejeté","Après l'article 2","Première délibération","Le Coq Aurélien","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, Mme Manon Meunier, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF360","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000360.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 435 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF435","I","Non soutenu","Après l'article 2","Première délibération","Roullaud Béatrice",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF435","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000435.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1009 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1009","I","Non soutenu","Après l'article 2","Première délibération","Pantel Sophie","  Mme Rossi, Mme Capdevielle, Mme Godard, M. Pribetich, M. Proença, M. Eskenazi, Mme Hadizadeh, M. Castellani, M. Daubié et M. Taupiac","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1009","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001009.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 597 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF597","I","Adopté","Après l'article 2","Première délibération","Cazeneuve Jean-René",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF597","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000597.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 371 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF371","I","Rejeté","Après l'article 2","Première délibération","Feld Mathilde","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, Mme Manon Meunier, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_2","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF371","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000371.xml"
